working_id,equipment,name_en_normalized,name_ko_candidate,naming_status,body_part_ko,recording_type,semantic_flags
gvs_40d6ec9695ad48f8,Dumbbell,Dumbbell Drag Curl,덤벨 드래그 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_dd01d824a86d2afe,Dumbbell,Dumbbell Drive Front Raise,,UNRESOLVED,어깨,weight_reps,
gvs_1b4e76302e6c3876,Dumbbell,Dumbbell External Rotation,덤벨 외회전,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_b4955d23feed18e3,Dumbbell,Dumbbell Face Down Lying Shoulder Press,덤벨 페이스 다운 라잉 숄더 프레스,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_304fbc47c1e7b99f,Dumbbell,Dumbbell Finger Curls,,UNRESOLVED,팔,weight_reps,
gvs_d7f6f836a620a15c,Dumbbell,Dumbbell Floor Fly,덤벨 플로어 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_124fc3096768070d,Dumbbell,Dumbbell Fly,덤벨 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_6a1fb17f6203c2a7,Dumbbell,Dumbbell Fly On Exercise Ball,,UNRESOLVED,가슴,weight_reps,
gvs_bbab6f774bc1a84f,Dumbbell,Dumbbell Frog Hip Thrust,,UNRESOLVED,하체,weight_reps,
gvs_08ccaea47c5d4642,Dumbbell,Dumbbell Front Plank Arm Leg Raise,,UNRESOLVED,코어,weight_reps,
gvs_30a2bd6baefd504b,Dumbbell,Dumbbell Front Plank Arm Raise,,UNRESOLVED,코어,weight_reps,
gvs_ad30bb400a46408a,Dumbbell,Dumbbell Front Rack Lunge,,UNRESOLVED,하체,weight_reps,
gvs_225bbacd1dea6769,Dumbbell,Dumbbell Front Raise,덤벨 프론트 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_77427310605798b6,Dumbbell,Dumbbell Front Squat,덤벨 프론트 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_f2c75541f25abf25,Dumbbell,Dumbbell Full Swing,덤벨 풀 스윙,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_3f69074a732e3290,Dumbbell,Dumbbell Glute Bridge,덤벨 글루트 브리지,EXISTING_DRAFT,하체,weight_reps,
gvs_acc479a1eacec6f9,Dumbbell,Dumbbell Glute Bridge Chest Press,덤벨 글루트 브리지 체스트 프레스,EXISTING_DRAFT,가슴,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_ad71d2d90e2013fd,Dumbbell,Dumbbell Glute Bridge Single Arm Chest Press,덤벨 글루트 브리지 원암 체스트 프레스,EXISTING_DRAFT,가슴,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_fea6abe0775b4356,Dumbbell,Dumbbell Glute Bridge Skull Crusher,덤벨 글루트 브리지 스컬 크러셔,EXISTING_DRAFT,팔,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_08685e9dca1bcdc1,Dumbbell,Dumbbell Gobelt Curtsey Lunge,,UNRESOLVED,하체,weight_reps,
gvs_62c3c2144be9a092,Dumbbell,Dumbbell Goblet 2 Sec Hold Squat,,UNRESOLVED,하체,weight_reps,
gvs_139c1fc5bd19ab95,Dumbbell,Dumbbell Goblet Bulgarian Split Squat,,UNRESOLVED,하체,weight_reps,
gvs_d38912526bb1e6bc,Dumbbell,Dumbbell Goblet Lunge,덤벨 고블릿 런지,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_865e114c2a99832a,Dumbbell,Dumbbell Goblet Split Squat,덤벨 고블릿 스플릿 스쿼트,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_ef0c3608ac7ecd60,Dumbbell,Dumbbell Goblet Split Squat Front Foot Elevated,덤벨 고블릿 스플릿 스쿼트 프론트 풋 엘리베이티드,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_a0c8a177363b98a7,Dumbbell,Dumbbell Goblet Squat,덤벨 고블릿 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_a5fa74b0a2b4f06e,Dumbbell,Dumbbell Goblet Squat With Calf Raise,,UNRESOLVED,하체,weight_reps,
gvs_0d5f288152454c31,Dumbbell,Dumbbell Goblet Sumo Squat,덤벨 고블릿 스모 스쿼트,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_3ef3a9063bc09430,Dumbbell,Dumbbell Goblet Walking Lunge,덤벨 고블릿 워킹 런지,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_c0a03820eead30b2,Dumbbell,Dumbbell Good Morning,덤벨 굿모닝,EXISTING_DRAFT,하체,weight_reps,
gvs_d5a8977b0aba943b,Dumbbell,Dumbbell Hack Squat,덤벨 핵 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_401c7cb13f599e41,Dumbbell,Dumbbell Hammer Curl,덤벨 해머 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_d99cd71098672922,Dumbbell,Dumbbell Hammer Grip Incline Bench Two Arm Row,,UNRESOLVED,등,weight_reps,
gvs_f3ddce35c531ac19,Dumbbell,Dumbbell Hammer Preacher Curl,덤벨 해머 프리처 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_76fdaf0a62a356d8,Dumbbell,Dumbbell Hammer Srtict Curl,,UNRESOLVED,팔,weight_reps,
gvs_72c0dadda95a6661,Dumbbell,Dumbbell Hang Clean And Press,덤벨 행 클린 앤 프레스,NEW_HIGH_CONFIDENCE_DRAFT,,weight_reps,
gvs_0afeb2cd837659d1,Dumbbell,Dumbbell Hang Power Clean,덤벨 행 파워 클린,NEW_HIGH_CONFIDENCE_DRAFT,,weight_reps,
gvs_7d6aee251213a5ad,Dumbbell,Dumbbell Head Supported Row,,UNRESOLVED,등,weight_reps,
gvs_aa0e3c505c14a30a,Dumbbell,Dumbbell High Curl,덤벨 하이 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_a46ff12cd5560140,Dumbbell,Dumbbell Hip Thrust,덤벨 힙 쓰러스트,EXISTING_DRAFT,하체,weight_reps,
gvs_f41f5ce8ad93a0c2,Dumbbell,Dumbbell Hollow Rock,,UNRESOLVED,코어,weight_reps,
gvs_aae563ccf93e67d4,Dumbbell,Dumbbell Hyperextension,덤벨 하이퍼익스텐션,EXISTING_DRAFT,하체,weight_reps,
gvs_f90fe2c0084b9526,Dumbbell,Dumbbell Incline Alternate Bicep Curl,,UNRESOLVED,팔,weight_reps,
gvs_4f4592f7f31c83d7,Dumbbell,Dumbbell Incline Alternate Fly,덤벨 인클라인 얼터네이트 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_557052f46881edfe,Dumbbell,Dumbbell Incline Alternate Hammer Curl,덤벨 인클라인 얼터네이트 해머 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_0b8debde38fe15cc,Dumbbell,Dumbbell Incline Alternate Press,덤벨 인클라인 얼터네이트 프레스,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_fb2bb729955e9b05,Dumbbell,Dumbbell Incline Alternative Fly,,UNRESOLVED,가슴,weight_reps,
gvs_734d2438777f2f36,Dumbbell,Dumbbell Incline Bench Press,덤벨 인클라인 벤치프레스,EXISTING_DRAFT,가슴,weight_reps,
gvs_d426f4107e04e27e,Dumbbell,Dumbbell Incline Biceps Curl,덤벨 인클라인 바이셉 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_3f78e3cf7b85b557,Dumbbell,Dumbbell Incline Breeding,,UNRESOLVED,가슴,weight_reps,
gvs_545dce11214dee09,Dumbbell,Dumbbell Incline Close Grip Press Variation,,UNRESOLVED,팔,weight_reps,
gvs_aad21e7d65f16895,Dumbbell,Dumbbell Incline Curl,덤벨 인클라인 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_f278bdb93fd42d5d,Dumbbell,Dumbbell Incline Curl Ii,,UNRESOLVED,팔,weight_reps,
gvs_348da10805148472,Dumbbell,Dumbbell Incline Fly,덤벨 인클라인 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_8e19840ad6f1f978,Dumbbell,Dumbbell Incline Fly On Exercise Ball,,UNRESOLVED,가슴,weight_reps,
gvs_91e09ebb44cf5c23,Dumbbell,Dumbbell Incline Front Raise,덤벨 인클라인 프론트 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_3432de7f33f370d7,Dumbbell,Dumbbell Incline Hammer Curl,덤벨 인클라인 해머 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_3988134915bd71f1,Dumbbell,Dumbbell Incline Hammer Press,덤벨 인클라인 해머 프레스,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_446010de73d2d848,Dumbbell,Dumbbell Incline Inner Biceps Curl,덤벨 인클라인 이너 바이셉 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_1906484f7bfaf257,Dumbbell,Dumbbell Incline Low Fly,덤벨 인클라인 로우 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_445926d1b312ce61,Dumbbell,Dumbbell Incline Palm In Press,,UNRESOLVED,가슴,weight_reps,
gvs_d6d60cce6749d058,Dumbbell,Dumbbell Incline Powell Raise,,UNRESOLVED,어깨,weight_reps,
gvs_6c6974c604aee23c,Dumbbell,Dumbbell Incline Pullover,덤벨 인클라인 풀오버,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_efc1e84d1e697c89,Dumbbell,Dumbbell Incline Raise,덤벨 인클라인 레이즈,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_289de131e07e8e39,Dumbbell,Dumbbell Incline Rear Fly,덤벨 인클라인 리어 플라이,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_2f59a79e59b45640,Dumbbell,Dumbbell Incline Rear Lateral Raise,덤벨 인클라인 리어 레터럴 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_40f2f190dd2655ca,Dumbbell,Dumbbell Incline Reverse Raise With Chest Supported (Skier),,UNRESOLVED,어깨,weight_reps,
gvs_06a3e73aa9d96300,Dumbbell,Dumbbell Incline Row,덤벨 인클라인 로우,EXISTING_DRAFT,등,weight_reps,
gvs_3661b1d3ec90ab63,Dumbbell,Dumbbell Incline Shoulders Press,덤벨 인클라인 숄더 프레스,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_0bd55f8bb6646f9b,Dumbbell,Dumbbell Incline Shrug,덤벨 인클라인 슈러그,EXISTING_DRAFT,등,weight_reps,
gvs_ea6186cf225b770f,Dumbbell,Dumbbell Incline Single Arm Hammer Press,덤벨 인클라인 원암 해머 프레스,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_bb98a41d03bba8b5,Dumbbell,Dumbbell Incline Single Arm Lateral Raise,덤벨 인클라인 원암 레터럴 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_34328886c4bc02dc,Dumbbell,Dumbbell Incline Single Arm Press,덤벨 인클라인 원암 프레스,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_ec77d7731ea4f73b,Dumbbell,Dumbbell Incline Single Arm Y Raise,,UNRESOLVED,어깨,weight_reps,
gvs_34abe75fe67a97cf,Dumbbell,Dumbbell Incline Squeeze Press,,UNRESOLVED,팔,weight_reps,
gvs_abaaf72be2f66823,Dumbbell,Dumbbell Incline T Raise,,UNRESOLVED,어깨,weight_reps,
gvs_f7f886ed4e0e8b21,Dumbbell,Dumbbell Incline Triceps Extension,덤벨 인클라인 트라이셉 익스텐션,EXISTING_DRAFT,팔,weight_reps,
gvs_bda7f17cc8591776,Dumbbell,Dumbbell Incline Triceps Kickback,덤벨 인클라인 트라이셉 킥백,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_ae80ef18ca39acee,Dumbbell,Dumbbell Incline Twist Press,덤벨 인클라인 트위스트 프레스,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_b1b55ed3810e31a3,Dumbbell,Dumbbell Incline Twisted Fly,,UNRESOLVED,가슴,weight_reps,
gvs_61a93102da9274f4,Dumbbell,Dumbbell Incline Two Arm Extension,,UNRESOLVED,팔,weight_reps,
gvs_37a5ffb8ff8fa1ee,Dumbbell,Dumbbell Incline Y Raise,,UNRESOLVED,어깨,weight_reps,
gvs_b5a7efb485cad476,Dumbbell,Dumbbell Ipsilateral Glute Bridge Single Arm Chest,,UNRESOLVED,가슴,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_f6d88c5856682eee,Dumbbell,Dumbbell Ipsilateral Single Leg Stiff Leg Deadlift,,UNRESOLVED,하체,weight_reps,
gvs_b454a2936f202083,Dumbbell,Dumbbell Iron Cross,,UNRESOLVED,어깨,weight_reps,
gvs_ae45d5c1353969d5,Dumbbell,Dumbbell Jefferson Curl,,UNRESOLVED,하체,weight_reps,
gvs_6cf22d658970f3cd,Dumbbell,Dumbbell Kickback,덤벨 킥백,EXISTING_DRAFT,팔,weight_reps,
gvs_0f5b1e0cbeb1967a,Dumbbell,Dumbbell Kickbacks On Exercise Ball,,UNRESOLVED,팔,weight_reps,
gvs_9d3e699c8c3d6cc6,Dumbbell,Dumbbell Kneeling Arnold Press,덤벨 닐링 아놀드 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_855e0515559a6715,Dumbbell,Dumbbell Kneeling Hold To Stand,,UNRESOLVED,하체,weight_reps,
gvs_7d29cd347f0f0f8a,Dumbbell,Dumbbell Kneeling Hold To Stand Clean Grip,,UNRESOLVED,하체,weight_reps,
gvs_8019f91e90c6668c,Dumbbell,Dumbbell Kneeling Opposite Shoulder Press S,,UNRESOLVED,어깨,weight_reps,
gvs_bfddb7666015b534,Dumbbell,Dumbbell Kneeling Triceps Kickback,덤벨 닐링 트라이셉 킥백,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_3a2d6c127e1664fc,Dumbbell,Dumbbell Kneeling Twist Down Up Raise,,UNRESOLVED,코어,weight_reps,
gvs_e00387dc6ac26882,Dumbbell,Dumbbell Larsen Press,덤벨 라슨 프레스,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_60c3ca5ab3380164,Dumbbell,Dumbbell Lateral Raise,덤벨 레터럴 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_944abce23b8982c4,Dumbbell,Dumbbell Lateral Raise Plank,덤벨 레터럴 레이즈 플랭크,EXISTING_DRAFT,코어,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_9806e47cf47980de,Dumbbell,Dumbbell Lateral Step Up,,UNRESOLVED,하체,weight_reps,
gvs_82075a0f12d22b67,Dumbbell,Dumbbell Lateral To Front Raise,,UNRESOLVED,어깨,weight_reps,
gvs_d9196399a7a7b471,Dumbbell,Dumbbell Lateral Walk,,UNRESOLVED,하체,weight_reps,
gvs_6cee15dfa3aba407,Dumbbell,Dumbbell Learning Front Raise,,UNRESOLVED,어깨,weight_reps,
gvs_a04018739e0ea883,Dumbbell,Dumbbell Low Fly,덤벨 로우 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_06dd7b612f9e6bed,Dumbbell,Dumbbell Low Split Squat,덤벨 로우 스플릿 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_62352602a702cdcc,Dumbbell,Dumbbell Low Windmill,,UNRESOLVED,코어,weight_reps,
gvs_2aa4a5f1e3502809,Dumbbell,Dumbbell Lunge,덤벨 런지,EXISTING_DRAFT,하체,weight_reps,
gvs_84e8e3fa57eea474,Dumbbell,Dumbbell Lunge With Bicep Curl,,UNRESOLVED,팔,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_ea9bdf9083955dae,Dumbbell,Dumbbell Lying Alternate Extension,덤벨 라잉 얼터네이트 익스텐션,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_91e6b4356b327681,Dumbbell,Dumbbell Lying Extension (Across Face),,UNRESOLVED,팔,weight_reps,
gvs_bb1b8a234682c633,Dumbbell,Dumbbell Lying External Shoulder Rotation,,UNRESOLVED,어깨,weight_reps,
gvs_b1cae456f765ea48,Dumbbell,Dumbbell Lying Femoral,,UNRESOLVED,하체,weight_reps,
gvs_5de5a7e20d547aac,Dumbbell,Dumbbell Lying Floor Skullcrusher,,UNRESOLVED,팔,weight_reps,
gvs_f4d7bfde31f39498,Dumbbell,Dumbbell Lying Fly On Floor,,UNRESOLVED,가슴,weight_reps,
gvs_90ae74be53e283c0,Dumbbell,Dumbbell Lying Front Raise,덤벨 라잉 프론트 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_7ba4a0b80a4caed4,Dumbbell,Dumbbell Lying Hammer Press,덤벨 라잉 해머 프레스,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_90229ae26fc77a4c,Dumbbell,Dumbbell Lying Hamstring Curl,,UNRESOLVED,하체,weight_reps,
gvs_1050ac7958e4e17d,Dumbbell,Dumbbell Lying Leg Curl,덤벨 라잉 레그 컬,EXISTING_DRAFT,하체,weight_reps,
gvs_5f2770a6983cb928,Dumbbell,Dumbbell Lying Neutral Grip Row On Rack,,UNRESOLVED,등,weight_reps,
gvs_b5ef5ec752e13a7f,Dumbbell,Dumbbell Lying Oblique V Up,,UNRESOLVED,코어,weight_reps,
gvs_ae187f4d30262919,Dumbbell,Dumbbell Lying On Floor Chest Press,,UNRESOLVED,가슴,weight_reps,
gvs_f096aaeba6c2476b,Dumbbell,Dumbbell Lying On Floor Hammer Press,,UNRESOLVED,가슴,weight_reps,
gvs_50d2ebb1347a22e5,Dumbbell,Dumbbell Lying On Floor Rear Delt Raise,,UNRESOLVED,어깨,weight_reps,
gvs_00caf353d78c2ae3,Dumbbell,Dumbbell Lying Pronation On Floor,,UNRESOLVED,팔,weight_reps,
gvs_528b11d0dba05c6e,Dumbbell,Dumbbell Lying Pullover On Exercise Ball,,UNRESOLVED,가슴,weight_reps,
gvs_3d14f046108261e0,Dumbbell,Dumbbell Lying Rear Delt Row,덤벨 라잉 리어 델트 로우,NEW_REVIEW_DRAFT,등,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_8b3cb9f949061341,Dumbbell,Dumbbell Lying Rear Lateral Raise,덤벨 라잉 리어 레터럴 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_f2ed2d8e8724814c,Dumbbell,Dumbbell Lying Single Arm Deltoid Rear,,UNRESOLVED,어깨,weight_reps,
gvs_7ba84bcf83703acf,Dumbbell,Dumbbell Lying Single Arm Press,덤벨 라잉 원암 프레스,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_53de2de99980bea9,Dumbbell,Dumbbell Lying Single Arm Pronated Triceps Extension,,UNRESOLVED,팔,weight_reps,
gvs_09c5661ccae906fa,Dumbbell,Dumbbell Lying Single Arm Rear Lateral Raise,덤벨 라잉 원암 리어 레터럴 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_a6d140df5e48314f,Dumbbell,Dumbbell Lying Single Arm Supinated Triceps Extension,,UNRESOLVED,팔,weight_reps,
gvs_c286fe211e3b00c5,Dumbbell,Dumbbell Lying Single Extension,,UNRESOLVED,팔,weight_reps,
gvs_0c7903d7ff5daabf,Dumbbell,Dumbbell Lying Straight Arm Press On Floor,,UNRESOLVED,,weight_reps,
gvs_27581e9d13634d05,Dumbbell,Dumbbell Lying Supine Curl,,UNRESOLVED,팔,weight_reps,
gvs_0316cb17fd30bbcf,Dumbbell,Dumbbell Lying Triceps Extension,덤벨 라잉 트라이셉 익스텐션,EXISTING_DRAFT,팔,weight_reps,
gvs_3efab2eb5caa1a63,Dumbbell,Dumbbell Lying Triceps Extension On Floor,,UNRESOLVED,팔,weight_reps,
gvs_0ec577539da759b3,Dumbbell,Dumbbell Lying Triceps Extension On Floor,,UNRESOLVED,팔,weight_reps,
gvs_15dad1c6a056fbcc,Dumbbell,Dumbbell Lying Woodchop,,UNRESOLVED,코어,weight_reps,
gvs_4ebe1b6bc3090b63,Dumbbell,Dumbbell Military Press Russian Twist With Legs Floor Off,,UNRESOLVED,코어,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_4dfed7468010ceb4,Dumbbell,Dumbbell Narrow Squat,덤벨 내로우 스쿼트,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_ad76562d2ac749ed,Dumbbell,Dumbbell Opposite 2 Point Bench Press,,UNRESOLVED,가슴,weight_reps,
gvs_d029c556c3902cc4,Dumbbell,Dumbbell Over Bench Reverse Wrist Curl,,UNRESOLVED,팔,weight_reps,
gvs_6edfb692ff512720,Dumbbell,Dumbbell Over Bench Single Arm Neutral Wrist Curl,,UNRESOLVED,팔,weight_reps,
gvs_02d58b7759711b77,Dumbbell,Dumbbell Over Bench Wrist Curl,,UNRESOLVED,팔,weight_reps,
gvs_96c481c1dc12a9c1,Dumbbell,Dumbbell Over The Bench Supination,,UNRESOLVED,팔,weight_reps,
gvs_dc565a7348f293d3,Dumbbell,Dumbbell Overhead Crunch (On Stability Ball),,UNRESOLVED,코어,weight_reps,
gvs_4d2e1a130bb9a06b,Dumbbell,Dumbbell Overhead Lunge,덤벨 오버헤드 런지,EXISTING_DRAFT,하체,weight_reps,
gvs_3a46fdbe68cc8764,Dumbbell,Dumbbell Overhead Sit Up,덤벨 오버헤드 싯업,EXISTING_DRAFT,코어,weight_reps,
gvs_63ac1e13723f0f8b,Dumbbell,Dumbbell Overhead Sit Up With Legs On Bench,,UNRESOLVED,코어,weight_reps,
gvs_a685907940b0855d,Dumbbell,Dumbbell Overhead Squat,덤벨 오버헤드 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_3d154146c3d18320,Dumbbell,Dumbbell Palm Rotational Bent Over Row,,UNRESOLVED,등,weight_reps,
gvs_a26d82e151776e89,Dumbbell,Dumbbell Palms In Incline Bench Press,,UNRESOLVED,가슴,weight_reps,
gvs_7b7f813f41272cbf,Dumbbell,Dumbbell Pause Squat,덤벨 포즈 스쿼트,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_a072de6329fe45e3,Dumbbell,Dumbbell Peacher Hammer Curl,,UNRESOLVED,팔,weight_reps,
gvs_2cb257b11d7f8aad,Dumbbell,Dumbbell Plank Pass Through,,UNRESOLVED,코어,weight_reps,
gvs_64f192060f9e6e00,Dumbbell,Dumbbell Plank Pass Through Push Up,,UNRESOLVED,코어,weight_reps,
gvs_8da4150b9174fa03,Dumbbell,Dumbbell Plank Row,덤벨 플랭크 로우,EXISTING_DRAFT,코어,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_9ffaca3abb08edb0,Dumbbell,Dumbbell Plyo Squat,,UNRESOLVED,하체,weight_reps,
gvs_702aa7a11cce97ed,Dumbbell,Dumbbell Power Clean,덤벨 파워 클린,NEW_HIGH_CONFIDENCE_DRAFT,,weight_reps,
gvs_7be69c4a97cd14a8,Dumbbell,Dumbbell Preacher Curl,덤벨 프리처 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_e7e11e69728137a5,Dumbbell,Dumbbell Preacher Curl (Turned Torso),,UNRESOLVED,팔,weight_reps,
gvs_426e38b90daedf45,Dumbbell,Dumbbell Preacher Curl Over Exercise Ball,,UNRESOLVED,팔,weight_reps,
gvs_3eca3bc3d46081db,Dumbbell,Dumbbell Preacher Swing Curl,덤벨 프리처 스윙 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_abcf7113dd24131b,Dumbbell,Dumbbell Press Squat Thighs,,UNRESOLVED,가슴,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_d4e4599c50b8580e,Dumbbell,Dumbbell Pronate Grip Triceps Extension,,UNRESOLVED,팔,weight_reps,
gvs_d861b82aa1505878,Dumbbell,Dumbbell Pronated To Neutral Grip Row,,UNRESOLVED,등,weight_reps,
gvs_41aa225a226cdb58,Dumbbell,Dumbbell Prone Alternate Hammer Curl,,UNRESOLVED,팔,weight_reps,
gvs_fd73cca8ce196436,Dumbbell,Dumbbell Prone Full Can Exercise,,UNRESOLVED,어깨,weight_reps,
gvs_0019ebf301dea16b,Dumbbell,Dumbbell Prone Incline Curl,,UNRESOLVED,팔,weight_reps,
gvs_5b5e06dc4475f7c2,Dumbbell,Dumbbell Prone Incline Hammer Curl,,UNRESOLVED,팔,weight_reps,
gvs_2f2b0bd7b74b8867,Dumbbell,Dumbbell Prone Incline Twist Curl,,UNRESOLVED,팔,weight_reps,
gvs_6110daf3ba04378b,Dumbbell,Dumbbell Prone Rear Delt Swing,,UNRESOLVED,어깨,weight_reps,
gvs_5881db6d42569e19,Dumbbell,Dumbbell Prone Triceps Kickback,,UNRESOLVED,팔,weight_reps,
gvs_2258703d673120cd,Dumbbell,Dumbbell Prone W Raise,,UNRESOLVED,어깨,weight_reps,
gvs_99ba93d37972af43,Dumbbell,Dumbbell Pullover,덤벨 풀오버,NEW_REVIEW_DRAFT,,weight_reps,BODY_SOURCE_CONFLICT
gvs_6365132182a1265d,Dumbbell,Dumbbell Pullover Hip Extension On Exercise Ball C,,UNRESOLVED,,weight_reps,
gvs_37384f87fb15e557,Dumbbell,Dumbbell Pullover On Exercise Ball,,UNRESOLVED,가슴,weight_reps,
gvs_002b8e65cc28e8fd,Dumbbell,Dumbbell Pullover On Floor,,UNRESOLVED,등,weight_reps,
gvs_ddb928136c8a560b,Dumbbell,Dumbbell Push Jerk,덤벨 푸시 저크,NEW_HIGH_CONFIDENCE_DRAFT,,weight_reps,
gvs_bcd879a620e3ab8c,Dumbbell,Dumbbell Push Press,덤벨 푸시 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_a6e2020363b7827b,Dumbbell,Dumbbell Rear Delt Fly,덤벨 리어 델트 플라이,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_b7ffd5c1f11c9f89,Dumbbell,Dumbbell Rear Delt Raise,덤벨 리어 델트 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_d64231e33ea2860b,Dumbbell,Dumbbell Rear Delt Row,덤벨 리어 델트 로우,NEW_REVIEW_DRAFT,,weight_reps,BODY_SOURCE_CONFLICT
gvs_20205237abb1cd97,Dumbbell,Dumbbell Rear Fly,덤벨 리어 플라이,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_f8c807f08b623bea,Dumbbell,Dumbbell Rear Lateral Raise,덤벨 리어 레터럴 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_becb6f0092894732,Dumbbell,Dumbbell Rear Lateral Raise (Support Head),,UNRESOLVED,어깨,weight_reps,
gvs_7a7c9c5de114fce1,Dumbbell,Dumbbell Renegade Row,덤벨 레니게이드 로우,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_cbc28756939a7064,Dumbbell,Dumbbell Renegade Row On Stability Ball,,UNRESOLVED,코어,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_8a96b597146f5977,Dumbbell,Dumbbell Renegade Row Walk,,UNRESOLVED,코어,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_d2ba0c3dbba813e5,Dumbbell,Dumbbell Reverse Bench Press,덤벨 리버스 벤치프레스,EXISTING_DRAFT,가슴,weight_reps,
