working_id,source_candidate_ids,source_name_variants,name_en_normalized,name_ko_draft,name_ko_status,vendor_body_tags,catalog_status,catalog_reason,equipment,equipment_confidence,body_part_ko,body_confidence,primary_muscles_ko,secondary_muscles_ko,muscle_confidence,recording_type,recording_confidence,source_recording_candidates,semantic_flags,source_media_count,male_source_count,female_source_count,qa_status
gvs_b6d31e68d9fec26a,gvc_dbdcb6b7d7cd,Suspender Leg Curl,Suspender Leg Curl,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,하체,source,햄스트링,,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_24719e1bd4240fab,gvc_70c1e79c7339,Suspender Lunge Back Crossover,Suspender Lunge Back Crossover,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,하체,source,대퇴사두근,둔근,name_high,reps,apparatus_dynamic_policy,reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_63e6ebef99a087a7,gvc_0f6b8d08a91d,Suspender Lying Leg Raise,Suspender Lying Leg Raise,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,복직근,,name_high,reps,apparatus_dynamic_policy,reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_a2a63870ee852a8e,gvc_551aae27d4af,Suspender Oblique Rollout,Suspender Oblique Rollout,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_54cf2e4fde7b26c7,gvc_b6bea59b3976,Suspender Pendulum,Suspender Pendulum,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_3002a858eb8ade62,gvc_2edac8306231,Suspender Pike,Suspender Pike,,MANUAL,Hips;Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,,conflict,,,unsupported,reps,apparatus_dynamic_policy,,BODY_SOURCE_CONFLICT,2,1,1,MANUAL_QA_REQUIRED
gvs_7a889ea2d6ed5930,gvc_ebcb144edce4,Suspender Plank,Suspender Plank,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,코어,,name_high,duration,apparatus_static_policy,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_0b70cc1757e89d37,gvc_08834cb701c2,Suspender Power Pull,Suspender Power Pull,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_9d0e288cd30c7bf2,gvc_59b721e63918,Suspender Prone Ts,Suspender Prone Ts,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,등,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_5cbbc16487185112,gvc_599121e638f7,Suspender Prone Ys,Suspender Prone Ys,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_2438c2db4b54d173,gvc_ea6817ca5974,Suspender Pull Through,Suspender Pull Through,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,등,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_657d61359a78e8a5,gvc_8296fd552174;gvc_ec9b7c817174,Suspender Pull Up | Suspender Pull Up (version 2),Suspender Pull Up,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,등,source,광배근,이두근 / 승모근,name_high,reps,apparatus_dynamic_policy,,,2,0,2,MANUAL_QA_REQUIRED
gvs_5aed453fa843515f,gvc_3d9a00a7b9f1,Suspender Push Up,Suspender Push Up,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,가슴,source,,,unsupported,reps,apparatus_dynamic_policy,reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_586ed4c4008c9ff6,gvc_6eab84656dd5,Suspender Push Up To Side Plank,Suspender Push Up To Side Plank,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,가슴,source,,,blank_after_semantic_qa,reps,apparatus_dynamic_policy,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_e34c5ec5d5f30bf1,gvc_e03318390d1d,Suspender Rear Delt Row,Suspender Rear Delt Row,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,어깨,source,후면 삼각근,,name_high,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_25a2f500ce04073a,gvc_9bd01c090fca,Suspender Reverse Ab Rollout,Suspender Reverse Ab Rollout,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_a6dcc4c92fb93d3d,gvc_5927f072fd56,Suspender Reverse Crunch,Suspender Reverse Crunch,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,복직근,,name_high,reps,apparatus_dynamic_policy,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_51d3556e0c71a250,gvc_5946c7ec1b3b,Suspender Reverse Fly,Suspender Reverse Fly,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,어깨,source,후면 삼각근,,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_e9553868974d31ea,gvc_f3b1b45908c5,Suspender Reverse Fly Wake Up,Suspender Reverse Fly Wake Up,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,어깨,source,후면 삼각근,승모근 / 능형근,semantic_rule_v2,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_cdde9b6b03b8199b,gvc_343fddf1e269,Suspender Rear Lunge,Suspender Reverse Lunge,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,하체,source,대퇴사두근,둔근,name_high,reps,apparatus_dynamic_policy,reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_0c19faad79160df9,gvc_1cf26a700573,Suspender Reverse Push Up,Suspender Reverse Push Up,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,팔,source,,,unsupported,reps,apparatus_dynamic_policy,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_49c52f687d1a35f0,gvc_018b303ad3f3;gvc_b66c1aa656bf,Suspender Rollout | Suspender Rollout (version 2),Suspender Rollout,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,,,unsupported,reps,apparatus_dynamic_policy,,,2,0,2,MANUAL_QA_REQUIRED
gvs_e61d54a6e310dbd0,gvc_be9919852787,Suspender Row,Suspender Row,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,등,source,등 상부 / 광배근,이두근,name_high,reps,apparatus_dynamic_policy,,,2,1,1,MANUAL_QA_REQUIRED
gvs_d132dcc561074771,gvc_34ae1e54fe13,Suspender Scapular Retraction,Suspender Scapular Retraction,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,등,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_4f8011f7cb887f6f,gvc_991700643f3e,Suspender Self Assisted Chest Dip,Suspender Self Assisted Chest Dip,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,가슴,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_5b5c33a03ad13d4a,gvc_23c5a2e6a23c,Suspender Self Assisted Pull Up,Suspender Self Assisted Pull Up,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,등,source,광배근,이두근 / 승모근,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_ac9c442a1e3bc0b4,gvc_9b059ceeda54,Suspender Side Bend,Suspender Side Bend,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,복사근,코어,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_40f37564f9ca55ae,gvc_4f5ec7080ae2,Suspender Side Bridge,Suspender Side Bridge,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_55b18ba61c2ad598,gvc_f10528c74730,Suspender Side Lunge,Suspender Side Lunge,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,하체,source,대퇴사두근,둔근,name_high,reps,apparatus_dynamic_policy,reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_e18cfb67a6088de7,gvc_6af44166dd72,Suspender Side Squat,Suspender Side Squat,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,하체,source,대퇴사두근,둔근,name_high,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_7ac81515d2738a89,gvc_c1e61011fe73,Suspender One Arm Biceps Curl,Suspender Single Arm Biceps Curl,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,팔,source,이두근,,name_high,reps,apparatus_dynamic_policy,,,2,1,1,MANUAL_QA_REQUIRED
gvs_e679fc82d0a1426c,gvc_fcea14ffeedb,Suspender One Arm Chest Press,Suspender Single Arm Chest Press,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_f5fe547720d6e39f,gvc_8cced32f9c29,Suspender One Arm Leg Push Up,Suspender Single Arm Leg Push Up,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,가슴,source,,,unsupported,reps,apparatus_dynamic_policy,reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_cf8113dfd863cedf,gvc_c38e3c293d6b,Suspender Single Arm Rear Delt Row,Suspender Single Arm Rear Delt Row,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,어깨,source,후면 삼각근,,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_337d1bdd7bbc52ad,gvc_00c1b7e2fb6c,Suspender One Leg Chest Press,Suspender Single Leg Chest Press,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_3d41b076c68598ac,gvc_8cd76a06bb67,Suspender Single Leg Deadlift,Suspender Single Leg Deadlift,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,하체,source,둔근 / 햄스트링,등 / 코어,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_60b3dc27c35da5ff,gvc_91a7b67c7a29,Suspender Single Leg Plank,Suspender Single Leg Plank,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,코어,,name_high,duration,apparatus_static_policy,duration,,1,0,1,MANUAL_QA_REQUIRED
gvs_ca71b11b3a769573,gvc_4fe9ac3ffeb1,Suspender Single Leg Plank (straight Arm),Suspender Single Leg Plank (Straight Arm),,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,하체,name,,,blank_after_semantic_qa,duration,apparatus_static_policy,duration,,1,0,1,MANUAL_QA_REQUIRED
gvs_05ffaeb86329201a,gvc_9a6ea5abb293,Suspender Single Leg Split Squat,Suspender Single Leg Split Squat,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,하체,source,대퇴사두근,둔근,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_fe4780f65874d020,gvc_c1f2e352514c,Suspender Single Leg Squat,Suspender Single Leg Squat,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,하체,source,대퇴사두근,둔근,name_high,reps,apparatus_dynamic_policy,,,2,1,1,MANUAL_QA_REQUIRED
gvs_e851bdad3fd20001,gvc_6b33a42eb799,Suspender Single Leg Squat (figure),Suspender Single Leg Squat (Figure),,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,하체,source,대퇴사두근,둔근,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_b4f61f21d77af619,gvc_8acc70ef45e8,Suspender Spiderman Push Up,Suspender Spiderman Push Up,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,하체,source,,,unsupported,reps,apparatus_dynamic_policy,reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_56beaab396ad02ab,gvc_6126c5a3e322,Suspender Split Fly,Suspender Split Fly,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,어깨,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_ca3d8d79ce246349,gvc_be0298be0570,Suspender Sprinter,Suspender Sprinter,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,하체,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_184e7ff90dd7fc9d,gvc_cae538d36649,Suspender Squat,Suspender Squat,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,하체,source,대퇴사두근,둔근,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_cf6daab716482497,gvc_5e1c26d0c1b7,Suspender Star Push Up,Suspender Star Push Up,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,,,unsupported,reps,apparatus_dynamic_policy,reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_30c88676e2e2d0c4,gvc_bda4a3959a01,Suspender Straight Hip Leg Curl,Suspender Straight Hip Leg Curl,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,하체,source,햄스트링,,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_d33f2574b808833e,gvc_49a280bb75d2,Suspender Supine Crunch,Suspender Supine Crunch,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,복직근,,name_high,reps,apparatus_dynamic_policy,reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_087f5e66f6ed5344,gvc_b7a990c52756,Suspender Supine Plank,Suspender Supine Plank,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,코어,,name_high,duration,apparatus_static_policy,duration,,1,0,1,MANUAL_QA_REQUIRED
gvs_fff95eb06d994d12,gvc_944fa2476627,Suspender Triceps Extension,Suspender Triceps Extension,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,팔,source,삼두근,,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_3e0c94e6818b2994,gvc_7c792fc2526f,Suspender Triceps Extension Push Up,Suspender Triceps Extension Push Up,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,팔,source,삼두근,,name_high,reps,apparatus_dynamic_policy,reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_cbb2778164d91d4d,gvc_df30e0de730f,Suspender Triceps Kickback,Suspender Triceps Kickback,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,팔,source,삼두근,,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_a532eedf1f8c0d3f,gvc_48a350c8513b,Suspender Triceps Press,Suspender Triceps Press,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,팔,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_815afd272aa53867,gvc_e6cec8d572ab,Suspender Twist Side,Suspender Twist Side,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_f4c5720d027fee89,gvc_7c6bc856b7db,Suspender Twist Up,Suspender Twist Up,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_fc7f1dcc9dc17152,gvc_8e789f73a824,Suspender Twisting Jack Knife,Suspender Twisting Jack Knife,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_dbf82d3712db295f,gvc_8ac65a748b5c,Suspender Wide Grip Inverted Row,Suspender Wide Grip Inverted Row,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,등,source,등 상부 / 광배근,이두근,name_high,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_91e166a333c8705b,gvc_81441a0da8b1,Suspender Wide Grip Inverted Row On Floor,Suspender Wide Grip Inverted Row On Floor,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,등,source,등 상부 / 광배근,이두근,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_a3201990c4bf16c6,gvc_d6d5d9d3b88e,Suspender Woodchopper,Suspender Woodchopper,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_4019726adc81bf18,gvc_00b6b6f9c5fa,Suspender Y Lateral Raise,Suspender Y Lateral Raise,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,어깨,source,측면 삼각근,,name_high,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_efc8e75550400e6d,gvc_9b8ab65d96a0,Suspender Y Raise,Suspender Y Raise,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,어깨,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_8cb7cefb09cfb08b,gvc_396caa28056e,Suspender Yw Raise,Suspender Yw Raise,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,코어,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,0,1,MANUAL_QA_REQUIRED
gvs_4606392c257cfa56,gvc_6380f964d5f5,Suspension Chest Press,Suspension Chest Press,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_ae7086ee65f8eafc,gvc_1b1f5845a4bc,Suspension Close Grip Chest Press,Suspension Close Grip Chest Press,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,팔,source,삼두근,대흉근 / 전면 삼각근,semantic_rule_v2,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_24f0de08618dd1b2,gvc_5aaa3c279a32,Suspension Fly,Suspension Fly,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,가슴,source,,,unsupported,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_81c88283e15c86eb,gvc_0bbf61590aa2,Suspension Triceps Extension,Suspension Triceps Extension,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Suspension Trainer,name,팔,source,삼두근,,name_high,reps,apparatus_dynamic_policy,,,1,1,0,MANUAL_QA_REQUIRED
gvs_49481be632164f30,gvc_c040da3515d6,Svend Bench Press,Svend Bench Press,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,팔,source,,,blank_after_semantic_qa,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_ebf910d2f24406ba,gvc_1e077e40e5e7;gvc_d9d039a45ac5,Swimmer Kicks | Swimmer Kicks (version 2),Swimmer Kicks,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,3,1,2,MANUAL_QA_REQUIRED
gvs_35e9302b727719d3,gvc_f2af781d9dfe,Swing Back,Swing Back,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_0d6d4b03fca4fe9b,gvc_f7dcd4cf7b0a,Table Top Bridge,Table Top Bridge,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_3c15c724785da31e,gvc_d276a3ac22fa,Table Top Bridge Pulse,Table Top Bridge Pulse,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_b52be6a42d7319a6,gvc_2a9df8f3753d,Tabletop Plank Raise And Reach,Tabletop Plank Raise And Reach,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,reps,bodyweight,duration,,1,0,1,MANUAL_QA_REQUIRED
gvs_4325427d54fdefe5,gvc_d16d00ed6b34,Tabletop Reach And Crunch,Tabletop Reach And Crunch,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,복직근,,name_high,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_a15b829c44acfd22,gvc_c82638142c0d,Tight Fist Lift,Tight Fist Lift,,MANUAL,Forearms,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,팔,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_b7293cbff0b578df,gvc_a342bcf64000,Tight Fist Rotation,Tight Fist Rotation,,MANUAL,Forearms,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,팔,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_f0b5d5ed6bb2b169,gvc_97ae0890682d,Tilt And Extend,Tilt And Extend,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_8b0892097347f9a5,gvc_86b03ab6fe24,Tip Toe Glute Bridge,Tip Toe Glute Bridge,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,둔근,햄스트링,name_high,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_a1f52c147fd72d32,gvc_4b9c3d13ef7e,Tip Toe Glute Bridge Abduction,Tip Toe Glute Bridge Abduction,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,둔근,햄스트링,name_high,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_083af60d4acdbe65,gvc_905052288415,Tip Toe Glute Bridge Pulse,Tip Toe Glute Bridge Pulse,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,둔근,햄스트링,name_high,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_1556d91e7dcf3c2c,gvc_659dd89ea984,Tip Toes,Tip Toes,,MANUAL,Calves,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_a905eb4df7289b6d,gvc_647c532db24c,Toe Walk,Toe Walk,,MANUAL,Calves,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_328094db89ec730b,gvc_ff27064391c4,Torque Tank Push,Torque Tank Push,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_7e0f6b7669202a74,gvc_a7e0b19dad40,Torso Scissors On Stability Ball,Torso Scissors On Stability Ball,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Stability Ball,source,코어,source,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_595a45af060ac6cf,gvc_f033b87017bb,Trap Bar Bent Over Row,Trap Bar Bent Over Row,트랩바 벤트오버 로우,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Trap Bar,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_f1c5120671b323c0,gvc_c76987da0898,Trap Bar Deadlift,Trap Bar Deadlift,트랩바 데드리프트,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Trap Bar,source,하체,source,둔근 / 햄스트링,등 / 코어,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_82485d8243de250c,gvc_f89f3e9a47d2,Trap Bar Overhead Press,Trap Bar Overhead Press,트랩바 오버헤드 프레스,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Trap Bar,source,어깨,source,삼각근,삼두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_c13e5bc4ed129442,gvc_29b9b66dac88,Trap Bar Squat,Trap Bar Squat,트랩바 스쿼트,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Trap Bar,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
